title,user_name,rating,review_text
Taman Dewi Sartika,hendra budi,5.0,Kecewa banget jauh jauh tapi wahana mancingnya gak di bolehin alasan gak ikanya padahal saya cari hiburan gak cari ikan kalau dapet pasti tak lepas lagi padahal ikanya masih banyak saya lihat👎
Suramadu View Point,Dewi Masyitoh,5.0,"Lumayan bagus, tapi kolam renang kurang besar. Tidak ada tempat sampah yang besar dan tidak ada himbauan buang sampah pada tempatnya, jadi pada buang sampah sembarangan"
Wisata Kota Tua Jakarta,Ciaba'al Tv,5.0,Siang Bagus... Apalagi malam... Tambah bagus. Tapi sayangnya gk bisa Sampek malam. Soalnya lumayan jauh. Pulang ke Sampang
Satria Gatotkaca Park,TukanG NgaLadoG,5.0,Tempatnya lumayan tapi kalo kesana pas hujan gak enak banget basah kuyup terus yang bikin kecewa tadi itu adalah di area parkir gak ada yang atur alias gak ada tukang parkirnya dan penjaga yg depan pun gak ngasih tau posisi parkir mobil itu harus menghadap kemana setelah duduk dg enak baru disiarkan harus mengubah posisi mobilnya
Suramadu View Point,Shela Marlina,5.0,"Kebersihan tetap menjadi PR beberapa tempat wisata, salah satunya di sini, di airnya ada beberapa sampah berserakan.
Kalau pengunjung rame (apalagi sampe membeludak) track jalannya kurang efektif.
Untuk tiket 10k/org + bisa ditukar minuman lumayan worth it, tapi kalau bisa berdayakan masyarakat setempat, buat produk lokal, lalu jdikan sebagai barang pengganti minuman tsb, suapaya menghidupkan umkm dan masyarakat setempat"
Ekowisata Mangrove Lembung,Abu Yasit,5.0,Tempatnya nyaman banget murah meriah dan sepanjang jalan tidak ada sampah yang saya temukan. Tiket masuk hanya 10rb itupun masih dikasih bonus gratis minuman 1 tiket gak botol kecil tapi botol yang sedang sangat amat puas ke wisata yang satu ini semoga selalu tetap menjaga kebersihan dan keasriannya
Lembah Dieng Gempol,Rendy Syauqy Hasan,5.0,"Wisata alam murah meriah... Tiket masuk cuma 10k bonus minuman lagi,"
Gunung Kapur Suci,Dewi Masyitoh,5.0,Sengat jelek membosankan wisata mancing nya sudah gak di buka lagi
Ngopibareng Pintulangit | THE PINTULANGIT RESORT,Diana Rose,5.0,bagus banget kemaren malem aku kesana cuma tempatnya terbatas kalau bawa keluarga besar kurangnya orang jualana seperti makanan
Taman Langit Gunung Banyak,Vina Septiana W,5.0,Indah sekali
Taman Kemang Pratama,Jundi Azzam Firdaus,4.0,"Tempatnya nyaman meski wahana masih minim tapi masih dalam tahap pembangunan.
Lebih nyaman datang sore hari atau malam."
Bungursari Lake Park,hendra budi,5.0,"Bagus, cuma kurang perawatan"
Tomb Complex Ratu Ibu,Fer sam,5.0,Apa.gk.dalam airnya antisipasi kalo ada apaapa
Kampung Wisata Ciwaluh,LA Media Cipta,5.0,Bagus makin bagus pengelolaanya
Lembah Dieng Gempol,Slamet Nur,3.0,Luar biasa indah
Wisata Dream Park Gagah,Jundi Azzam Firdaus,4.0,Oke sih
Pemandian Sumber Pocong,Dewi Masyitoh,4.0,Bagus untuk malam hari
Pantai Jumiang,Efrain Apriwanto Rerung,5.0,Pelayannya sangat sangat memuaskan
Pantai e Kasoghi,Efrain Apriwanto Rerung,5.0,Amazing... sebuah karya dari desa yang penuh inspiratif untuk mendongkrak ekonomi melalui wisata
Desa Wisata Keris Aengtongtong,yuda pura,5.0,Mantap Bosque
Wisata Goa Putih,Slamet Nur,5.0,Bagusss
Curug Tilu Waterfalls,Mohammad Anom,5.0,Bagus 👍
Leuwi Hejo,Arya Nanda,3.0,"It's good and fun for kid's
Fasilitas lumayan, untuk tempat bilas sudah memadai dan toilet perlu peningkatan baik jumlah dan lokasinya.
Update, ada bagian kolam yang harus diperbaiki, semoga lekas diperhatikan untuk perbaikan tersebut. (Kolam depan ruang bilas atau WC)"
Pantai Pathek Situbondo,Lussy Andri,3.0,"Luas, bersih
-  3 + 1 jenis kedalaman kolam
- 2 kantin
- KM Pria, KM Wanita
- Persewaan ban pelampung, baju renang
- Ada party foam (busa)
- Ada Gagah Dream Park Live Music Festival
- Teduh nampak pohon² di sekitar lokasi
- Lokasi di sebrang Kantor Desa Gagah, Kec. Kadur, Pamekasan
HTM 10rb"
Taman Dewi Sartika,MR Ilman Huda,5.0,"Surga anak-anak hehhe. Cocok untuk bawa adik, anak, ponakan main air.. tapi jangan lupa untuk stay safe yaa. Orang dewasa yang harus tauu dan jaga anak² nya ...."
Wisata Gili Labak,Djemba Dje,5.0,Wisata nya bagus cocok untuk segala jenis golongan apalagi anak-anak yang ingin belajar berenang.
Kali Unda,Efrain Apriwanto Rerung,5.0,Pengalaman penuh dengan banyak hal yang sangat pahit.....tapi membuat kita lebih semangat lagi untuk semakin bangkit
Monumen Juang 45,oxthonk kumbara212,5.0,"Ghendek...
Ketus yg jaga loker tiket...
Orang tanya baik2...
Parkirnya dimana mbk?
Dijawab ""diatas""

Tanya lagi bayar tiketnya disini ya
Dijawab.. ""iyye edinnak mun masok ah""

Ereken gun ngampongah parkir"
Wisata Pantai Talang Siring Pamekasan,Arnet Hugo,4.0,"Tempatnya lumayan bersih, parkir luas dan aman. Minus di aroma air kolamnya cukup menyengat dr jauh."
Puncak Wanagiri,Yus Harianto,5.0,"Mengecewakan, jam operasional tidak jelas, setelah sampai ternyata sudah tutup"
Gunung Kapur Suci,hendra budi,3.0,"kolam renang anak dan dewasa cukup bagus, akses keluar masuk pintu ramah, kebersihan kurang terjaga karena sulit menemukan tempat sampah di setiap sudut tempat duduk. Untuk ruang bilas mungkin saat hari ramai memang penuh dan perlu mengantre. Saran hanya untuk kebersihan dgn pengadaan tempat sampah saja. Staff ramah , kantin pelayanan oke. terimakasih"
Taman Adipura Kota Sumenep,Rio Putra,5.0,"Kawasannya bersih, bisa buat renang anak dan dewasa dilengkapi mandi busa pancuran air dsb, lengkap sama karaoke dan pancing ikan lele..pokok ee puas"
Taman Pandang Istana,Fachrurrazie Yusoef,3.0,"Anak2 senang, pelayanan ok"
Pantai Pasir Putih Tlangoh,Vany Kurnia,4.0,Asem emang se enaknya aja penjaga pintu masuknya kalo ada kenalan tiket di kasih aja punya orang yang gk di sobek tuh harus ada pengawasan ni dari pemerintah daerah
Karang Boma Cliff,VICKY DANANG HARDIANSYAH,5.0,Bagus sih... Kolam renangnya banyak macamnya jadinya seru saja ga nyatu sama anak2
Tampora Beach,Dewi Masyitoh,4.0,Gak sesuai xpekrasi
Taman Kemang Pratama,Yus Harianto,4.0,Bagus tempatnya luas adem
Wisata Dream Park Gagah,Purwadhi Purwadhi,2.0,Tempat renang dan permainan air yang asyik buat keluarga
Wisata Alam Kesek,Kevin Gianpantun Imanuel,3.0,"Keren,,bagus sekali"
Tampora Beach,MElica Aprilianti,4.0,Harga tiketnya bikin isi dompet awet
Desa Wisata Keris Aengtongtong,Efrain Apriwanto Rerung,5.0,"tempat sangat bagus, dan nyaman 👍🏻"
Taman Blambangan,LA Media Cipta,5.0,Paling suka kebersihannya bersih banget
Arema Blue Village,Shela Marlina,5.0,Luar biasa
Cisadane Walk,VICKY DANANG HARDIANSYAH,5.0,"Cukup bagus untuk dijadikan tempat camping, cuma saja untuk fasilitas kamar mandinya masih belum oke. Tiketnya terjangkau banget sih, dan spot fotonya tidak terlalu tinggi jadi aman, banyak gasebo juga untuk berteduh. Ada pendoponya untuk membuat kegiatan, ada lapanganya juga. Mantab deh pkoknya. Bisa ditingkatkan lagi"
Pantai e Kasoghi,Imam Pratiknjo,5.0,"akses jalan kecil
gazebo luas tp jumlahnya sedikit, shg apabila pengunjung banyak akan kesulitan mencari tempat duduk santai bersama keluarga
tempat rekreasi murah meriah bersama keluarga"
Taman Wisata Alam Pagarbatu (Boekit TAWAP),Kukuh Cakra D,5.0,"Asik bet dah tempatnya! Pas buat family vacation. Karena tempatnya tinggi, jadi banyak angin semilir, ada kolam renangnya juga airnya bersihh, bisa naik sepeda layang juga... Katanya sih habis ini dibangun flying fox, makin mantap 👍"
Kawasan Pariwisata Nusa Dua,Ciaba'al Tv,4.0,Wisata Bukit Kehi. Terletak di Dusun Muccol Desa Kertagenna Daya Kecamatan Kadur. Potensi alamnya sangat bagus dan bisa menjadi referensi wisatawan kalau berkunjung ke Madura.
Desa Wisata Gubugklakah ꦒꦸꦧꦸꦏ꧀ꦏ꧀ꦭꦏꦃ,Kukuh Cakra D,4.0,Alhamdulillah keberadaan tempat wisata ini yang berada di pedesaan mulai awal lounching selalu berkembang dan juga bermanfaat juga bagi anak didik kami dengan fasilitas olahraganya cuma masih kurang wahana olahraga untuk anak² usia dini yang aman di yayasan tempat saya mengabdi juga ada tingkatan pendidikan paud yang juga butuh kegiatan olahraga dan outbon jadi saya harap segera lengkapi wahana tersebut
Arema Blue Village,Djemba Dje,3.0,"Akses jalan bagus...
Gak susah cari tempatnya...
Tiket masuk 5k/org...
Sll rame di kunjungi...
Salam dr jember...
Semoga tambah bagus kedepannya..."
Dermaga Rindu,Wahyu Widiastuti,4.0,"Akses masuk wisata sulit kalo naik mobil, banyak tanjakannya, jalannya juga rusak, tapi untuk wisatanya baguss dan asri, cocok untuk liburan bersama dengan keluarga."
Taman Wisata Selorejo,LA Media Cipta,4.0,"Jalannya nyaman, Tempatnya enak, bersih dan terawat. mantappp Bu klebun👍"
Desa Wisata Edukasi Cisaat ᮓᮦᮞ ᮝᮤᮞᮒ ᮆᮓᮥᮊᮞᮤ ᮎᮤᮞᮃᮒ᮪,Novia Lutviana,3.0,"Masih lumayan terawat tanamannya, tapi udah sepi pengunjung."
DESA WISATA PINGE,yuda pura,4.0,"Tempatnya bagus, nyaman, cocok bgt buat kalian yang suka foto dengan latar pengunungan yang indah... Tersedia cafe, kamar mandi, serta musholla sehingga bagi kalian yang sudah sampai di sana menjelang waktu solat tidak perlu khawatir akan ketinggalan... Juga ada taman bermain bagi si kecil. Dan ada wahana bermain yang lain bagi yang sudah dewasa... Juga ada kolam berenang bagi kalian yang suka berenang...bagi kalian yang suka berfoto lebih baik datang lebih pagi sehingga foto yang di hasilkan lebih bagus"
Obyek Wisata Pacalan Paninggaran,Dapur Khanza,5.0,"Tempatnya lumayan bagus, tapi banyak sawah2 di sekitar, terus tempatnya juga masih sedikit (sempit)"
Wisata Gili Labak,hendra budi,5.0,"Pemandangan sangat bagus, sayang nya kolam renang kurang terurus"
Exotic Mengare,Dewi Masyitoh,4.0,"Tempat Wisata Alam, Cocok untuk Hunting Foto ala Batu Malang, harga tiket masuk lumayan Terjangkau."
Satria Gatotkaca Park,NONNA NONIK,5.0,Lumayan.....jalannya jga ga terlalu  extrem....cuman yg jualan makanan kurang banyak...
Nangka Waterfall,Yus Harianto,4.0,"Tempatnya semakin asyik, ada permainan sepeda layang"
Taman Pecangakan - Negara,Novia Lutviana,5.0,"Butuh penghijauan lagi dan menanam pohon lebih banyak. Karena saat saya berkunjung kesana kondisi sekitarnya gersang sekali, terutama di sekitar pondok tempat istirahat dan bersantai agar lebih rindang dan sejuk saat siang hari.."
Ekowisata Mangrove Lembung,Panjul King,4.0,Sebenarnya viewnya bagus tapi sampai puncak sepi ... tidak ada aktivitas disana. Bangunan sudah tidak terawat. Mungkin sudah tidak aktif dan saya tidak tahu. Jalan mendekati lokasi cukup sempit.
Pemandian Tirto Sari,Abas Ade,5.0,Baguslah tp perlu ada tempat parkir yg teratur dan sarana wisata terus dikembangkan sbg wisata alam yg indah
Telaga Batu,MR Ilman Huda,5.0,"Tempat wisata yang sangat bersih, harga tiket murah. Yang paling penting itu menurut saya kebersihannya sangat terjaga, jadi nyaman untuk berwisata.."
Monumen Juang 45,Diana Rose,5.0,"Bukit baru didesa kertagena dejeh kecamatan Kadur,masih dibangun.untuk tiket masuk belum ada karena masih dibangun"
Avalokitesvara Buddhist Temple,Efrain Apriwanto Rerung,5.0,Tempat yang sangat bagus.. karena di kelilingi gunung.. tapi masih banyak fasilitas yang belum selesai di bangun..
Tampora Beach,Syamsul Alim,5.0,"Wisata BUKIT KEHI wisata alam yang berada di desa kertagenah daya Dsn moccol kecamatan kadur, kabupaten pamekasan, Jawa Timur"
Air Terjun Toroan,Imam Pratiknjo,1.0,"View hijau² sangat cocok untuk menghilangkan penat, galaudan semacamnya"
Air Terjun Kali Pedati,Dewi Masyitoh,4.0,"Masih perlu pengembangan, tapi prospek sangat menarik"
Wisata Pinus Pananjung,Panjul King,5.0,Tempat yg cocok untuk shooting video klip
Situ Rawa Gede (wisata alam),Rendy Syauqy Hasan,5.0,Tempatnya strategis dan dana yang masuk ke kehi dari pengunjung akan di salurkan ke berbagai organisasi anak yatim dan orang orang yang membutuhkan
Tretes Wisata Alam,riyah faradies,3.0,Sangat bagus pemandangannya indah sekali.
Taman Blambangan,anugerah pratama,5.0,Lumayan
Wisata Pinus Pananjung,Abas Ade,5.0,"Air terjunnya asri~ hanya saja banyak sampah. Saya harap pengunjung lebih menjaga wisata alam yang ada~ jangan buang sampah sembarangan yaa~ Oiya, di karcis tertulis sepeda motor 5k. Tapi aku diminta 15k dengan dalih kalau masuk ke air terjunnya 15k. Jadi kalau parkir saja 5k gitu? Ngapain kita ke sana hanya parkir? Tentu saja tujuan utama pasti ke air terjun. Tapi gapapa, mungkin Bapaknya sedang sepi pelanggan. Saya harap tidak ada kejadian seperti ini lagi~ Sampang harus menerapkan citra jujur kepada wisatawan. Padahal saya masih orang Sampang."
Ekowisata Mangrove Lembung,Syamsul Alim,5.0,"Keren
Akses ke lokasi mudah
Biaya masuk murah
Tempat makan dan ibadah ada
😀👍
Dan pastinya pemandangan air terjunnya bagus, walaupun kena hujan, warna coklatnya bercampur 😁👍"
Monumen Juang 45,Vany Kurnia,4.0,"ada banyak cerita dan informasi, bahwa air terjun langsung bermuara di laut, dan ini adalah salah satunya.

melihat volume air sebegitu banyak, sudah lumayan menghibur hati mengobati rasa lelah dalam perjalanan."
Wisata Mangrove Kedatim,Vany Kurnia,4.0,"Salah satu air terjun terindah. Air terjun yang langsung ke pantai, dengan warna air yang jernih dan suasana yang masih sepi dan alami. Menempuh jarak sekitar 100 kilo meter dari sidoarjo, tapi terbayar dengan keindahan air terjun.
Tiket masuk murah 5rb, parkir mobil 10rb, ada toilet bersih, mushola dan cafe dengan makanan yang enak❤👍"
Puncak Wanagiri,Jundi Azzam Firdaus,5.0,"Air terjunnya bagus. Toilet juga ada. Lumayan bersih.
Kalo lihat dari atas kayak g mood gitu tapi pas turun, cakep banget woyyyy...
Keren sih.
Harga tiket 5rb/orang.
Parkir mobil 10k."
Taman Wisata Alam Pagarbatu (Boekit TAWAP),riyah faradies,4.0,"Air terjun ini sebenere bagus, lokasi tidak jauh dari tempat parkir. Sayang kurang terawat, banyak sampah di bawah. Bahkan banyak pula sampah berbentuk botol kaca yang tentunya membahayakan.

Harga tiket murah, per orang hanya 5 ribu. Parkir mobil 10 ribu"
Wisata Bukit Kehi,Yus Harianto,5.0,Harga 15rb (tiket masuk dan parkir) worth it sekali. Disini masih sepi jadi akan sangat nyaman nikmatin pemandangan
Kawasan Pariwisata Nusa Dua,TukanG NgaLadoG,4.0,"Tanggal 18 Agustus 2024 sekitar jam 2 sore saya kesana dengan teman saya selepas dari Sumenep, sekalian pulang lewat jalur Utara. Ini tempat yang sangat dianjurkan untuk anda kunjungi!!!

Airnya juga unik, air terjunnya payau dan air laut asin. Unik bukan? Untuk harga tiket masuk dikenai 5.000/orang dengan biaya parkir yg bervariasi untuk sepeda motor 5.000, mobil sekitar 10.000 kalau saya Ndak salah ingat di karcisnya ada. Tempat parkir juga aman, karena teduh. Tempat sekitar juga asri ada juga untuk beristirahat."
Hutan Kertas,VICKY DANANG HARDIANSYAH,5.0,"Hidden gem di madura. Cukup jarang terdapat air terjun yang langsung turun ke laut, infonya airnya masih tawar, karena jarak air sumbernya dekat. Hari sabtu siang kesana dan masih sepi. HTM kalau tidak salah 5 ribu parkir motor, dan 5 ribu tiket masuk per orang. Saran mungkin lebih bagus datang agak sore untuk melihat sunset. Terdapat juga semacam cafe disana."
Wisata Mangrove Kedatim,Lussy Andri,1.0,"Air Terjun yg cukup bagus. Aksesnya untuk mobil sangat mudah karena tepi jalan raya lintas utara madura. Tiket masuk 5 ribu, parkir mobim 10 ribu, ada musholla dan toilet bersih. Hati2 saat turun mwnuju air terjun dan dekat dengan air terjunnya."
Taman Tajamara,Purwadhi Purwadhi,4.0,"Indah sekali.. Tempatnya bersih dan sudah dikelola dengan baik. Kesini sewaktu musim kemarau, aliran air terjunnya cukup deras dan benar2 berwarna tosca 😍. Ada cafe ATT yang menyediakan berbagai menu masakan dengan view pantai yang indah, ada juga toilet yang bersih (berbayar 2K) serta musholla. Tiket masuk 5K per orang dan parkir mobil 10K. Mari kita ramaikan wisata alam Jawa Timur agar bisa mendunia 👏"
Wisata Gili Labak,TukanG NgaLadoG,5.0,"Bagus, relatif bagi yg biasanya berkunjung ke pantai selatan. Yg paling menonjol adalah air terjunnya. Untuk pantai tidak terlalu.

Ada cafe dan resto diatas sebelum turun ke pantai dan air terjun. Harga relatif karena tempat wisata.
Kamar mandi bayar 2-3rb tergantung kegunaan. Dan tempat bersih terawat.

Harga tiket masuk 5rb, yg dihitung hanya orang dewasa anak-anak tidak.

Dan dilarang berenang di air terjunnya karena bahaya, kalau dari jarak jauh diperbolehkan oleh penjaganya."
Puncak Wanagiri,Lussy Andri,4.0,"Unik, air terjun di pinggir pantai. Boleh buat ngadem."
Bungursari Lake Park,Rachmi Pramono,5.0,"Lokasinya mudah ditemukan krn 0 Km dari jalan raya utama. Ada tempat makan yg langsung menghadap laut. Tiketnya cm 5rb/orang,parkir motor 2rb,mobil 5rb.
Pas kebetulan dsna hari biasa,semuanya gratis krn ga ada yg jaga. Banyak yg mancing juga di sekitar pantainya. Buat singgah melepas lelah cocok banget deh."
Telaga Batu,kholidatul khoiriyah,5.0,"Saya suka pada pemandangan background latar belakang sekitar AIR TERJUNNYA, selain itu juga ada tempat duduk bersantai sambil minum kopi dan lainnya. Untuk pengunjungnya cukup ramai."
Bukit Tangkeban,Arya Nanda,3.0,"Tiket masuk 5000/orang
Parkir mobil 5000
Sudah di kelola dengan lebih baik daripada bbrp tahun lalu. Ada kamar mandi, mushola,cafe dan kolam renang kecil untuk anak.
Akses menuju air terjun juga udah baik, sayang pantai kotor banyak sampah"
Taman Waduk Pluit,anugerah pratama,5.0,"Pulau Madura ternyata mempunyai obyek wisata air terjun juga, sy pikir Madura hanya mempunyai obyek wisata bukit kapur dan pantai saja. Ternyata Madura mempunyai obyek wisata yang menakjubkan salah satunya adalah air terjun Toroan.
Air terjun ini berada di desa Ketapang, kec. Ketapang, Sampang. Sangat bagus jalan menuju ke air terjun Toroan ini, mulus, jalannya bisa unruk kendaraan roda dua atau empat bahkan lebih. Air terjun ini juga berada di pinggir jalan raya. Parkirnya sangat luas. Dari tempat parkir menuju ke air terjunnya jalannya juga tidak terlalu jauh, dan tidak curam jalannya. Aman untuk orang tua dan anak-anak. Juga ada penjual makanan dan minuman. Tiket masuk juga murah tapi saya lupa berapa masuknya. Antara parkir dan tiket masuk sama murahnya.
Begitu mencebur ke pantainya lupa waktu dan tidak mau pulang niy anak-anak. Air terjunnya tidak terlalu tinggi. Batu-batu karang di pantainya bagus untuk berfoto. Sebelum ke air terjun besar melewati anak air terjun atau pancuran🐒🙈
Seperti air terjun di Pacitan atau Malang dimana airnya langsung jatuh ke muara sungai. Tapi menuju ke bawah air terjunnya langsung tidak bisa kayaknya dalam."
